episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
95,fresh,0,fresh,,,0,1,0,1,0,0,15.0,10.0,5.0,10.0,0,92,1.818563461303711,0.48784557065886,,out_of_road
96,replay,0,replay,,,0,1,0,1,0,0,15.0,10.0,5.0,10.0,0,132,0.5237541198730469,0.30661440310491755,,out_of_road
97,fresh,3,fresh,,,0,0,0,5,1,1,20.0,40.0,5.0,55.0,3,482,35.86946487426758,1.0537074392205452,,crash_vehicle
98,mutation,4,mutation,distractor_cars,,1,0,0,8,0,0,15.0,40.0,15.0,35.0,0,104,4.655854225158691,0.8840370943339971,,out_of_road
99,fresh,3,fresh,,,0,1,0,5,1,1,10.0,5.0,10.0,55.0,1,593,27.97516632080078,0.8386744181759039,,out_of_road
100,mutation,1,mutation,brake_dist,,0,0,0,2,1,0,20.0,20.0,10.0,55.0,0,207,8.757499694824219,0.6084550761748195,,out_of_road
101,fresh,1,fresh,,,0,1,0,2,1,1,20.0,20.0,15.0,35.0,2,738,27.275371551513672,0.7589503994973775,,out_of_road
102,mutation,6,mutation,cluster_dist,,1,0,0,18,0,0,20.0,10.0,10.0,10.0,2,293,1.9546446800231934,0.25803731057678475,,crash_vehicle
103,fresh,1,fresh,,,0,0,0,2,0,1,5.0,10.0,15.0,55.0,2,209,2.2837400436401367,0.3056163524576066,,out_of_road
104,replay,1,replay,,,0,0,0,2,0,1,5.0,10.0,15.0,55.0,2,99,7.948677062988281,1.0463136885352808,,out_of_road
105,fresh,6,fresh,,,0,0,0,18,0,1,10.0,20.0,15.0,35.0,3,103,6.3349714279174805,0.8467514045464183,,out_of_road
106,mutation,4,mutation,brake_dist,,1,0,0,8,0,0,15.0,40.0,15.0,55.0,0,361,31.688037872314453,1.1879627856418202,,out_of_road
