episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
137,fresh,0,fresh,,,0,0,0,4,1,0,15.0,10.0,15.0,55.0,1,127,6.733120918273926,0.558650526416114,,crash_vehicle
138,mutation,0,mutation,distance_to_nearest,,1,1,0,2,0,1,5.0,40.0,15.0,55.0,1,255,10.719053268432617,0.6918607699228269,,out_of_road
139,fresh,0,fresh,,,0,0,0,3,0,1,10.0,40.0,15.0,10.0,3,148,7.3662109375,0.8405283121140422,,out_of_road
140,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,1,0,0,18,1,1,15.0,40.0,5.0,55.0,1,637,24.674640655517578,0.6802089166413741,,crash_vehicle
141,fresh,0,fresh,,,0,1,0,18,1,0,10.0,40.0,10.0,55.0,1,56,0.522456169128418,0.14810357362564122,,out_of_road
142,mutation,0,mutation,distance_to_nearest,,1,0,0,8,0,0,15.0,40.0,10.0,55.0,0,70,1.7302780151367188,0.18045167199202947,,out_of_road
143,fresh,0,fresh,,,0,1,1,2,1,1,15.0,5.0,10.0,35.0,1,44,-0.05201244354248047,0.14435589669102972,,crash_vehicle
144,replay,0,replay,,,0,1,1,2,1,1,15.0,5.0,10.0,35.0,1,69,3.6915016174316406,0.5062105084458987,,crash_vehicle
145,fresh,0,fresh,,,0,0,0,0,1,0,20.0,5.0,15.0,10.0,0,69,-11.268770217895508,0.0,,crash_vehicle
146,mutation,0,mutation,brake_dist,,0,1,0,5,0,0,10.0,40.0,10.0,55.0,1,400,19.4959774017334,0.5969691308657639,,out_of_road
147,fresh,0,fresh,,,0,1,1,18,0,0,20.0,10.0,5.0,55.0,3,103,1.0821771621704102,0.3451709806268076,,out_of_road
148,crossover,0,crossover,,intersection_cars|has_cluster|distance_to_nearest|cluster_dist,4,1,1,18,0,0,5.0,5.0,15.0,10.0,0,93,-0.5772891044616699,0.38857027063126204,,out_of_road
149,fresh,0,fresh,,,0,0,0,5,0,1,10.0,5.0,5.0,20.0,1,425,21.256685256958008,0.7200716368065161,,crash_vehicle
150,mutation,0,mutation,has_brake_checker,,1,0,0,0,1,0,5.0,10.0,10.0,55.0,0,190,10.455897331237793,0.8577228376543835,,out_of_road
151,fresh,0,fresh,,,0,0,0,0,0,0,5.0,5.0,15.0,20.0,0,151,13.151830673217773,1.4863429616223898,,out_of_road
152,mutation,0,mutation,distractor_cars,,1,1,0,18,0,0,10.0,10.0,5.0,10.0,1,76,1.542280673980713,0.49070697081716436,,out_of_road
